year,school_code_std,school_name,school_division,school_kind,region,estb,campus_count,ministry_of_education,national_scholarship,ministry_of_science_ict,ministry_of_employment,ministry_of_trade,ministry_of_health,ministry_of_culture,ministry_of_sme,ministry_of_agriculture,other_ministries,local_government,total_support,tuition_revenue,benefit_rate,uploaded_at
2021,0000576,한국복지사이버대학,전문대학,사이버대학(전문대학),경북,사립,1,3147012800,3129251300,0,0,0,0,0,0,0,38762600,0,56524100,63,0.9,2026-08-07T20:45:18.674Z
2021,0003104,한국폴리텍 특성화대학,전문대학,기능대학,경북,사립,1,1114903112,1114089168,0,26593948247,0,0,0,140000000,0,229684160,0,26964446351,0,0,2026-08-07T20:45:18.674Z
2021,0000624,한국폴리텍 VI 대학,전문대학,기능대학,경북,사립,1,1381165380,1378912169,0,41941997868,0,0,0,0,0,2432000,0,41946683079,0,0,2026-08-07T20:45:18.674Z
2021,0000196,한동대학교,대학,대학교,경북,사립,1,21671019708,7870244375,980182000,0,1160200000,233340000,596557000,0,80000000,775379500,9485000,17635918833,319,55.4,2026-08-07T20:45:18.674Z
2021,0000415,호산대학교,전문대학,전문대학,경북,사립,1,8347663131,4626140910,0,0,0,0,0,0,0,54112000,0,3775634221,106,35.6,2026-08-07T20:45:18.674Z
2021,0000073,광신대학교,대학,대학교,광주,사립,1,1611872633,1490298500,0,0,0,0,0,0,0,9488500,0,131062633,56,2.4,2026-08-07T20:45:18.674Z
2021,0000381,광주과학기술원,대학,대학교,광주,특별법법인,1,4296363879,229866500,142955131000,1000000000,2343506414,738000000,4492688000,79000000,0,7249854700,0,162924677493,0,0,2026-08-07T20:45:18.674Z
2021,0000252,광주교육대학교,대학,교육대학,광주,국립,1,27046091010,1576320000,180444000,0,541400000,0,0,0,0,0,0,26191615010,0,0,2026-08-07T20:45:18.674Z
2021,0000231,광주대학교,대학,대학교,광주,사립,1,23945999871,15579098170,648991000,337920000,298700000,5000000,280664600,2452000000,0,145542450,225500,12535945251,424,29.6,2026-08-07T20:45:18.674Z
2021,0000429,광주보건대학교,전문대학,전문대학,광주,사립,1,15909699143,9439148350,0,140000000,50000000,0,0,0,0,19786500,0,6680337293,185,36.2,2026-08-07T20:45:18.674Z
2021,0000076,광주여자대학교,대학,대학교,광주,사립,1,13929441168,9428180294,117414000,130000000,30000000,0,100270000,0,0,115393500,654000,4994992374,248,20.2,2026-08-07T20:45:18.674Z
2021,0002972,기독간호대학교,전문대학,전문대학,광주,사립,1,3277272424,1279597500,0,0,0,0,0,0,0,6568000,0,2004242924,31,63.7,2026-08-07T20:45:18.674Z
2021,0000216,남부대학교,대학,대학교,광주,사립,1,7835900353,6765915740,330381000,250000000,290000000,52424000,32000000,934144000,0,371661500,0,3330595113,216,15.4,2026-08-07T20:45:18.674Z
2021,0000460,동강대학교,전문대학,전문대학,광주,사립,1,10954415714,6327048110,0,1295617720,0,0,43500000,108000000,0,77237000,743500,6152465824,133,46.2,2026-08-07T20:45:18.674Z
2021,0002646,서영대학교,전문대학,전문대학,광주,사립,1,21491234898,13263636339,35293000,97710000,0,0,0,0,0,87878760,9450500,8457930819,278,30.4,2026-08-07T20:45:18.674Z
2021,0000243,송원대학교,대학,대학교,광주,사립,1,7608455000,6181158040,155000000,330366000,0,0,0,0,0,291437500,1312500,2205412960,190,11.6,2026-08-07T20:45:18.674Z
2021,0000023,전남대학교,대학,대학교,광주,국립,1,368100166003,26703782870,43378085000,1155125000,5657657000,3150000000,2020762240,2437340600,7730874000,22300475993,1000000,429227702966,0,0,2026-08-07T20:45:18.674Z
2021,0002974,조선간호대학교,전문대학,전문대학,광주,사립,1,2737035790,1229875900,0,0,0,0,0,0,0,14928000,0,1522087890,38,40.5,2026-08-07T20:45:18.674Z
2021,0000172,조선대학교,대학,대학교,광주,사립,1,64316429693,35144374250,15640080000,467204350,3247650000,907500000,377500000,95000000,371000000,4305551060,3070000,54586610853,1411,38.7,2026-08-07T20:45:18.674Z
2021,0000534,조선이공대학교,전문대학,전문대학,광주,사립,1,15081905708,6426759017,85293000,0,148920000,0,36000000,183570500,0,42743700,0,9151673891,161,56.7,2026-08-07T20:45:18.674Z
2021,0000616,한국폴리텍 V 대학,전문대학,기능대학,광주,사립,1,1813729135,1811920920,0,41496286343,0,0,0,44000000,0,7812000,0,41549906558,0,0,2026-08-07T20:45:18.674Z
2021,0000208,호남대학교,대학,대학교,광주,사립,1,26217070496,13588131460,95591000,370000000,0,5000000,122500000,110000000,100000000,213153627,446000,13645629663,489,27.9,2026-08-07T20:45:18.674Z
2021,0000209,호남신학대학교,대학,대학교,광주,사립,1,1699969392,1383961500,0,0,0,0,0,0,0,27708400,0,343716292,50,6.9,2026-08-07T20:45:18.674Z
2021,0000005,경북대학교,대학,대학교,대구,국립,1,314638163861,26605894170,57893325000,0,7833029000,1664407000,903280800,8987500000,8197035000,12929692010,382000,386440920501,0,0,2026-08-07T20:45:18.674Z
2021,0000068,계명대학교,대학,대학교,대구,사립,1,71909899631,42884940940,7267153000,300000000,802560000,128000000,843231000,325368000,0,2594198373,1157500,41286626564,1619,25.5,2026-08-07T20:45:18.674Z
2021,0000425,계명문화대학교,전문대학,전문대학,대구,사립,1,23794712569,13549729460,0,103627550,0,0,26000000,361990000,162492870,361077000,560000,11260730529,271,41.5,2026-08-07T20:45:18.674Z
2021,0000382,대구경북과학기술원,대학,대학교,대구,특별법법인,1,3421514059,0,115367257000,24606000,3101961000,935000000,400000000,560085000,0,240000000,0,124050423059,0,0,2026-08-07T20:45:18.674Z
2021,0000443,대구공업대학교,전문대학,전문대학,대구,사립,1,3746594747,3190106110,7150000,0,0,0,0,40000000,0,59512100,2000000,665150737,98,6.8,2026-08-07T20:45:18.674Z
2021,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1,22100532341,11633638990,0,26496000,0,0,53000000,0,0,252691000,450000,10799530351,230,47,2026-08-07T20:45:18.674Z
2021,0000253,대구교육대학교,대학,교육대학,대구,국립,1,27017110952,1632106830,240318000,0,100000000,0,0,0,0,0,0,25725322122,0,0,2026-08-07T20:45:18.674Z
2021,0000444,대구보건대학교,전문대학,전문대학,대구,사립,1,28802487192,17201103794,0,216084000,2276000000,0,101657200,40000000,0,68589000,4000000,14307713598,409,35,2026-08-07T20:45:18.674Z
2021,0002649,수성대학교,전문대학,전문대학,대구,사립,1,14134048717,8621467090,0,137356000,0,0,2000000,182600000,0,83770660,1500000,5919808287,186,31.9,2026-08-07T20:45:18.674Z
2021,0000513,영남이공대학교,전문대학,전문대학,대구,사립,1,25111368777,12603923790,65514000,745972000,310000000,0,0,182880000,0,27239000,0,13839049987,316,43.8,2026-08-07T20:45:18.674Z
2021,0000575,영진사이버대학,전문대학,사이버대학(전문대학),대구,사립,1,6125828326,5881440800,0,0,0,0,0,0,0,129350000,0,373737526,96,3.9,2026-08-07T20:45:18.674Z
2021,0000517,영진전문대학교,전문대학,전문대학,대구,사립,1,33176090093,16712245170,0,1648699320,0,0,0,0,0,197534830,0,18310079073,412,44.5,2026-08-07T20:45:18.674Z
2021,0000643,건신대학원대학교,전문대학,전문대학원,대전,사립,1,2176740,0,0,0,0,0,0,0,0,0,0,2176740,11,0.2,2026-08-07T20:45:18.674Z
2021,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,1,6344075377,5742370000,0,0,0,0,0,0,0,430788250,0,1032493627,91,11.4,2026-08-07T20:45:18.674Z
2021,0000664,과학기술연합대학원대학교,전문대학,전문대학원,대전,기타,1,49791546,0,16674000000,0,0,0,0,0,0,0,0,16723791546,0,0,2026-08-07T20:45:18.674Z
2021,0000546,대덕대학교,전문대학,전문대학,대전,사립,1,10526395798,6815553660,0,210000000,0,0,24000000,222430000,0,65435400,0,4232707538,151,28,2026-08-07T20:45:18.674Z
2021,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,1,18763546126,10078225700,37649000,0,0,0,0,144179000,0,37269500,1399500,8905817426,235,37.9,2026-08-07T20:45:18.674Z
2021,0000095,대전대학교,대학,대학교,대전,사립,1,33984790522,16385427110,2333280000,279911968,1026270000,1224000000,50500000,240899200,178000000,1493214987,1464580,24426904147,652,37.4,2026-08-07T20:45:18.674Z
2021,0000451,대전보건대학교,전문대학,전문대학,대전,사립,1,17925827481,13036784770,140000000,415852000,0,0,0,41000000,0,39027800,368410,5525290921,288,19.2,2026-08-07T20:45:18.674Z
2021,0000238,대전신학대학교,대학,대학교,대전,사립,1,426361338,245295500,0,0,0,0,0,0,0,0,0,181065838,9,21,2026-08-07T20:45:18.674Z
2021,0000112,목원대학교,대학,대학교,대전,사립,1,21410519619,15369537940,412455000,788180000,230000000,0,167760000,33300000,68000000,263148910,7497500,8011323089,539,14.9,2026-08-07T20:45:18.674Z
2021,0000113,배재대학교,대학,대학교,대전,사립,1,26175476349,14264176850,1183636000,1053730000,54000000,70000000,395040000,103000000,153800000,286111171,5270000,15215886670,547,27.8,2026-08-07T20:45:18.674Z
2021,0000240,우송대학교,대학,대학교,대전,사립,1,28906616635,17042364850,118526900,156250000,0,0,0,0,27556540,115063190,8124930,12289773345,718,17.1,2026-08-07T20:45:18.674Z
2021,0000452,우송정보대학,전문대학,전문대학,대전,사립,1,15652176718,9038257060,0,594003750,0,0,0,161100000,0,22401100,2035000,7393459508,214,34.6,2026-08-07T20:45:18.674Z
2021,0000161,을지대학교,대학,대학교,대전,사립,1,14009475987,7136099634,2834318000,0,90790000,50000000,711130000,1515000000,0,5084165000,225570000,17384349353,411,42.3,2026-08-07T20:45:18.674Z
2021,0000029,충남대학교,대학,대학교,대전,국립,1,293739255046,20708523280,37999920500,370000000,5144192000,2054274000,704960000,431645200,8794800000,11966931530,7670000,340505124996,0,0,2026-08-07T20:45:18.674Z
2021,0000182,침례신학대학교,대학,대학교,대전,사립,1,6289983298,3138941270,0,0,0,0,0,0,0,20271900,0,3171313928,101,31.5,2026-08-07T20:45:18.674Z
2021,0000374,한국과학기술원,대학,대학교,대전,특별법법인,1,19469573009,1793892500,382386058000,0,13197402000,2284000000,2641000000,9095000000,868000000,8599700000,0,436746840509,0,0,2026-08-07T20:45:18.674Z
2021,0000603,한국폴리텍 IV 대학,전문대학,기능대학,대전,사립,1,2442425078,2391921674,0,42702203817,0,0,0,0,0,12026000,0,42764733221,0,0,2026-08-07T20:45:18.674Z
2021,0000195,한남대학교,대학,대학교,대전,사립,1,39761839850,20599729420,3735966960,759470300,700090000,0,2903131000,2389000000,231191000,190666460,5150000,30076776150,824,36.5,2026-08-07T20:45:18.674Z
2021,0000039,한밭대학교,대학,대학교,대전,국립,1,90317830564,12825396030,4785755950,887300000,5674152000,0,0,5304630400,0,686100650,0,94830373534,0,0,2026-08-07T20:45:18.674Z
2021,0002640,경남정보대학교,전문대학,전문대학,부산,사립,1,29072580310,16873574355,0,398834000,100000000,0,25000000,113248000,0,58388990,0,12894476945,352,36.7,2026-08-07T20:45:18.674Z
2021,0000062,경성대학교,대학,대학교,부산,사립,1,38071928168,24453218974,1277515000,1240179975,252470000,0,147000000,40000000,160000000,1081275500,0,17817149669,803,22.2,2026-08-07T20:45:18.674Z
2021,0000071,고신대학교,대학,대학교,부산,사립,1,14168156201,8562049388,1414194000,250000000,320000000,891000000,1032510000,0,0,418526000,0,9932336813,292,34,2026-08-07T20:45:18.674Z
2021,0000447,대동대학교,전문대학,전문대학,부산,사립,1,3711609640,3500509000,0,0,0,0,25000000,0,0,26044700,0,262145340,86,3.1,2026-08-07T20:45:18.674Z
2021,0000235,동명대학교,대학,대학교,부산,사립,1,32229659224,17107155370,851299000,492376000,318200000,0,23500000,117000000,0,606994400,1500000,17533373254,503,34.9,2026-08-07T20:45:18.674Z
2021,0000103,동서대학교,대학,대학교,부산,사립,1,37606681082,22077309650,1979150000,1385393430,220200000,206250000,477650000,2488000000,0,268626328,0,22554641190,625,36.1,2026-08-07T20:45:18.674Z
2021,0000105,동아대학교,대학,대학교,부산,사립,1,63965860210,36375892030,9101337400,622792704,1804890000,724221000,218200000,1356302400,90000000,2322663715,1500000,43831875399,1373,31.9,2026-08-07T20:45:18.674Z
2021,0000466,동의과학대학교,전문대학,전문대학,부산,사립,1,22967048200,10511846900,0,660044900,0,0,0,114850000,0,49322400,0,13279418600,257,51.6,2026-08-07T20:45:18.674Z
2021,0000107,동의대학교,대학,대학교,부산,사립,1,50268259622,31177389940,5094061000,1030884820,748000000,270000000,144000000,99232000,27000000,642030249,2000000,27148077751,999,27.2,2026-08-07T20:45:18.674Z
2021,0000467,동주대학교,전문대학,전문대학,부산,사립,1,14519282435,7025396128,0,0,0,0,0,0,0,19294800,0,7513181107,156,48.2,2026-08-07T20:45:18.674Z
2021,0000013,부경대학교,대학,대학교,부산,국립,1,182412925198,23470709140,17071279000,513881300,3212662000,254600000,0,2621476800,64850000,10064592900,0,192745558058,0,0,2026-08-07T20:45:18.674Z
2021,0000114,부산가톨릭대학교,대학,대학교,부산,사립,1,18701283031,8502806810,657671390,84630000,0,0,113106200,85000000,64430000,46078000,0,11249391811,254,44.4,2026-08-07T20:45:18.674Z
2021,0000479,부산경상대학교,전문대학,전문대학,부산,사립,1,12449992175,7005874699,0,467386000,0,0,0,0,0,108657500,0,6020160976,130,46.3,2026-08-07T20:45:18.674Z
2021,0000481,부산과학기술대학교,전문대학,전문대학,부산,사립,1,17773382027,8070889514,49979000,725910000,0,0,0,346287000,0,53221000,1500000,10879389513,182,59.6,2026-08-07T20:45:18.674Z
2021,0000254,부산교육대학교,대학,교육대학,부산,국립,1,28084035195,1365973500,87696000,0,0,0,0,0,0,50000000,1000000,26856757695,0,0,2026-08-07T20:45:18.674Z
2021,0000014,부산대학교,대학,대학교,부산,국립,1,319477463279,25314167440,65460392000,1000000000,12846089000,3528502000,393500000,3548944800,864042760,12567886000,0,394372652399,0,0,2026-08-07T20:45:18.674Z
2021,0000321,부산디지털대학교,대학,사이버대학(대학),부산,사립,1,4688340842,3381412199,0,0,0,0,0,0,0,92346000,0,1399274643,63,22.3,2026-08-07T20:45:18.674Z
2021,0000480,부산여자대학교,전문대학,전문대학,부산,사립,1,12715068423,6877083769,0,0,0,0,0,0,0,19127000,96000,5857207654,142,41.2,2026-08-07T20:45:18.674Z
2021,0000561,부산예술대학교,전문대학,전문대학,부산,사립,1,2024798217,1781002170,0,0,0,0,0,0,0,6263200,0,250059247,38,6.6,2026-08-07T20:45:18.674Z
2021,0000115,부산외국어대학교,대학,대학교,부산,사립,1,21806072764,14291828580,308604000,1082308480,0,0,55000000,0,0,448449501,3230000,9411836165,453,20.8,2026-08-07T20:45:18.674Z
2021,0000144,신라대학교,대학,대학교,부산,사립,1,28849394682,16594183870,688914000,645542760,732872500,139500000,25000000,0,252600000,751713354,1000000,15492353426,532,29.1,2026-08-07T20:45:18.674Z
2021,0003193,영산대학교,대학,대학교,부산,사립,1,22164511173,12757272610,328991000,958590830,100000000,0,67500000,2043000000,23866619,130137500,0,13059324512,351,37.2,2026-08-07T20:45:18.674Z
2021,0003163,한국폴리텍 VII 대학,전문대학,기능대학,부산,사립,1,3375210916,3126944168,0,49703903606,0,0,0,134000000,0,16416000,0,50102586354,0,0,2026-08-07T20:45:18.674Z
2021,0000033,한국해양대학교,대학,대학교,부산,국립,1,98956180555,8711434390,3766806000,545621000,1630260000,0,12000000,347000000,0,1882260000,0,98428693165,0,0,2026-08-07T20:45:18.674Z
2021,0000333,화신사이버대학교,대학,사이버대학(대학),부산,사립,1,3398557274,3140873000,0,0,0,0,0,0,0,23068000,0,280752274,39,7.2,2026-08-07T20:45:18.674Z
2021,0000050,감리교신학대학교,대학,대학교,서울,사립,1,2746668345,1990276867,0,0,0,0,0,0,0,11114700,4930350,772436528,87,8.9,2026-08-07T20:45:18.674Z
2021,0000079,강서대학교,대학,대학교,서울,사립,1,4666640638,2510294920,15000000,0,0,0,0,0,170000000,7655500,344000,2349345218,115,20.4,2026-08-07T20:45:18.674Z
2021,0000663,개신대학원대학교,전문대학,전문대학원,서울,사립,1,2793291,0,0,0,0,0,0,0,0,0,0,2793291,8,0.4,2026-08-07T20:45:18.674Z
2021,0000052,건국대학교,대학,대학교,서울,사립,2,68950877673,31426702200,29786074000,902378200,3766528000,1762652000,318745990,2536000000,4512301364,9360289356,14507500,90483651883,2319,29.8,2026-08-07T20:45:18.674Z
2021,0000066,경희대학교,대학,대학교,서울,사립,1,80447739883,32667681118,46836128780,0,5507385000,6981250000,835849760,353530000,1864185000,10998180159,21816920,121178384384,2981,40.7,2026-08-07T20:45:18.674Z
2021,0000318,경희사이버대학교,대학,사이버대학(대학),서울,사립,1,11382413065,10975206250,0,0,0,0,0,0,0,205464500,0,612671315,315,2,2026-08-07T20:45:18.674Z
2021,0000069,고려대학교,대학,대학교,서울,사립,2,129126112839,27385609580,122910353820,379358960,9976623200,20485650000,2006129200,7456000000,2125467090,22896699190,616118750,290592903469,3562,72.5,2026-08-07T20:45:18.674Z
2021,0000328,고려사이버대학교,대학,사이버대학(대학),서울,사립,1,7154480669,6755738383,15000000,0,0,150000000,0,0,0,153502750,0,717245036,209,3.4,2026-08-07T20:45:18.674Z
2021,0000074,광운대학교,대학,대학교,서울,사립,1,23674936969,10423144300,8957948000,528794040,1969520000,0,934000000,107000000,0,1752372000,7828750,27509255459,776,35.5,2026-08-07T20:45:18.674Z
2021,0000078,국민대학교,대학,대학교,서울,사립,1,51799917218,21843814300,17278508000,285000000,3529300000,0,2728650000,0,518500000,6366859080,31970500,60694890498,1531,39.6,2026-08-07T20:45:18.674Z
2021,0000649,국제신학대학원대학교,전문대학,전문대학원,서울,사립,1,7372839,0,0,0,0,0,0,0,0,0,0,7372839,24,0.3,2026-08-07T20:45:18.674Z
2021,0000656,국제영어대학원대학교,전문대학,전문대학원,서울,사립,1,7281810,0,0,0,326000000,0,0,0,0,0,0,333281810,7,45.4,2026-08-07T20:45:18.674Z
2021,0000099,덕성여자대학교,대학,대학교,서울,사립,1,15172739666,8256908082,2899106000,100000000,0,40000000,0,67000000,0,142198000,15340570,10179476154,409,24.9,2026-08-07T20:45:18.674Z
2021,0000100,동국대학교,대학,대학교,서울,사립,2,72944300419,30295563787,23014356600,988759980,2914335000,4011580000,3375463000,436000000,477625421,4726772922,247624080,82841253635,2099,32.1,2026-08-07T20:45:18.674Z
2021,0000102,동덕여자대학교,대학,대학교,서울,사립,1,18744467266,11269416410,791453000,604464000,0,0,0,0,24000000,103782000,9986500,9008736356,528,17.1,2026-08-07T20:45:18.674Z
